PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Mu, CL; Zhou, J; Li, YH				Mu, Chunlai; Zhou, Jun; Li, Yuhuan			FAST RATE OF DEAD CORE FOR FAST DIFFUSION EQUATION WITH STRONG ABSORPTION	COMMUNICATIONS ON PURE AND APPLIED ANALYSIS			English	Article						Fast diffusion equation; dead core; fast dead core rate; fast blowup rate	SEMILINEAR HEAT-EQUATIONS; POROUS-MEDIA EQUATION; NONLINEAR PARABOLIC EQUATIONS; LARGE TIME BEHAVIOR; FAST BLOW-UP; SYSTEMS APPROACH; QUENCHING RATE; EXTINCTION; CONTINUITY; POINT	This paper deals with the dead core problem for the fast diffusion equation with strong absorption and positive boundary values. We prove that the dead core rate is faster than the one given by the corresponding ODE, which is contrary to the known results for the related extinction, quenching and blow up problems. Moreover, we find the dead core rate is quite unstable: the ODE rate can be recovered if the absorption term is replaced by -a(t, x)u(p) for a suitable bounded, uniformly positive function a(t, x). As an application of the above results, some new and relatively simple examples of fast blow up are provided, and a phenomenon of strong sensitivity to gradient perturbations is exhibited. Furthermore, the blow up rate is found to depend on a constant in the perturbation term, and sharp estimates are also obtained for the profile of dead core and blow up.	[Mu, Chunlai; Zhou, Jun] Chongqing Univ, Coll Math & Phys, Chongqing 400044, Peoples R China; [Zhou, Jun] Southwest Univ, Sch Math & Stat, Chongqing 400715, Peoples R China; [Li, Yuhuan] Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China	Mu, CL (reprint author), Chongqing Univ, Coll Math & Phys, Chongqing 400044, Peoples R China.	chunlaimu@yahoo.com.cn; zhoujun_math@hotmail.com; liyuhuanhuan@163.com	zhou, jun/AAF-8697-2020; Family Name Deactivated, Given Names Deactiva/A-6895-2014	zhou, jun/0000-0003-0674-9154; Family Name Deactivated, Given Names Deactiva/0000-0002-0973-0873				41	0	0	0	0	AMER INST MATHEMATICAL SCIENCES	SPRINGFIELD	PO BOX 2604, SPRINGFIELD, MO 65801-2604 USA	1534-0392			COMMUN PUR APPL ANAL	Commun. Pure Appl. Anal	MAR	2010	9	2					397	411		10.3934/cpaa.2010.9.397			15	Mathematics, Applied; Mathematics	Mathematics	539CB	WOS:000273229900008		Other Gold			2020-05-24	
J	Lin, DM; Kwok, KW				Lin, Dunmin; Kwok, K. W.			Dielectric and piezoelectric properties of (Bi1-x-yNdxNa1-y)(0.5)BayTiO3 lead-free ceramics	CURRENT APPLIED PHYSICS			English	Article						Lead-free; Dielectric; Piezoelectric; Bi0.5Na0.5TiO3	TRANSITION	New lead-free (Bi1-x-yNdxNa1-y)(0.5)BayTiO3 ceramics were prepared by a conventional ceramic technique and their dielectric and piezoelectric properties were studied. X-ray diffraction studies reveal that Nd3+ and Ba2+ diffuse into the Bi0.5Na0.5TiO3 lattices to form a new solid solution with a pure perovskite structure, and a morphotropic phase boundary (MPB) of rhombohedral and tetragonal phases is formed at 0.04 < y < 0.10. The partial substitutions of Nd3+ and Ba2+ decrease effectively the coercive field E-c and increase significantly the remanent polarization P-r. Because of lower E-c, larger P-r and the formation of the MPB, the piezoelectric properties of the ceramics are significantly enhanced at x/y = 0.02/0.06: d(33) = 150 pC/N and k(p) = 30.5%. The ceramics exhibit relaxor characteristic, which is probably resulted from the cation disordering in the 12-fold coordination sites. The depolarization temperature T-d shows a strong compositional dependence and reaches a minimum value at the MPB. The temperature dependences of the ferroelectric and dielectric properties suggest that the ceramics may contain both the polar and non-polar regions near the depolarization temperature T-d, which cause the polarization hysteresis loop become deformed near/above T-d. (C) 2009 Elsevier B.V. All rights reserved.	[Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; [Lin, Dunmin] Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China; [Kwok, K. W.] Hong Kong Polytech Univ, Dept Appl Phys, Kowloon, Hong Kong, Peoples R China; [Kwok, K. W.] Hong Kong Polytech Univ, Mat Res Ctr, Kowloon, Hong Kong, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn	Kwok, KW/E-8963-2012; Lin, Dunmin/D-6765-2012	Kwok, KW/0000-0001-6742-4180; Lin, Dunmin/0000-0002-2245-6717	Education Department of Sichuan Province [08ZA047]; Science and Technology Bureau of Sichuan Province [09ZQ026-059]	This work was supported by the projects of Education Department of Sichuan Province (08ZA047) and Science and Technology Bureau of Sichuan Province (09ZQ026-059).		24	15	15	0	10	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	1567-1739	1878-1675		CURR APPL PHYS	Curr. Appl. Phys.	MAR	2010	10	2					422	427		10.1016/j.cap.2009.06.044			6	Materials Science, Multidisciplinary; Physics, Applied	Materials Science; Physics	526HQ	WOS:000272279000013					2020-05-24	
J	Lin, DM; Kwok, KW				Lin, Dunmin; Kwok, K. W.			STRUCTURE AND PIEZOELECTRIC PROPERTIES OF (Bi0.5Na0.5)(1-x-y-z)Ba-x(Bi0.5Li0.5)(y)SrzTiO3 LEAD-FREE CERAMICS	FUNCTIONAL MATERIALS LETTERS			English	Article						Lead-free; piezoelectric properties; dielectric properties; Bi0.5Na0.5TiO3	DEPOLARIZATION TEMPERATURE; ELECTRICAL-PROPERTIES; TRANSITION	Lead-free (Bi0.5Na0.5)(1-x-y-z)Ba-x(Bi0.5Li0.5)(y)SrzTiO3 ceramics were prepared by an ordinary sintering method and their structure and piezoelectric properties have been studied. X-ray diffraction patterns show that Ba2+, Li+ and Sr2+ diffuse into the Bi0.5Na0.5TiO3 lattices to form a solid solution with a pure perovskite structure and a morphotropic phase boundary (MPB) between rhombohedral and tetragonal phases is formed at 0.04 <= x <= 0.08 and z < 0.06. The content of Li+ has no obvious influence on the crystal structure of the ceramics. The ceramics situated within the MPB exhibit a lower coercive field E-c and a larger remanent polarization P-r. Because of the formation of the MPB, lower E-c and larger P-r, the ceramics with x = 0.06, y = 0.075-0.125 and z = 0-0.02 possess improved piezoelectric properties. The optimum d(33) (235 pC/N) and k(p) (36.3%) are reached at x/y/z = 0.06/0.125/0.02 and 0.06/0.075/0.02, respectively. The deformed P-E loop is also observed near or above T-d.	[Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China; [Lin, Dunmin; Kwok, K. W.] Hong Kong Polytech Univ, Dept Appl Phys, Kowloon, Hong Kong, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn	Kwok, KW/E-8963-2012; Lin, Dunmin/D-6765-2012	Kwok, KW/0000-0001-6742-4180; Lin, Dunmin/0000-0002-2245-6717	Education Department of Sichuan Province [08ZA047]; Science and Technology Bureau of Sichuan Province [09ZQ026-059]	This work was supported by the projects of Education Department of Sichuan Province (08ZA047), and Science and Technology Bureau of Sichuan Province (09ZQ026-059).		13	3	3	0	8	WORLD SCIENTIFIC PUBL CO PTE LTD	SINGAPORE	5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE	1793-6047			FUNCT MATER LETT	Funct. Mater. Lett.	MAR	2010	3	1					49	53		10.1142/S1793604710000853			5	Materials Science, Multidisciplinary	Materials Science	678KK	WOS:000284072300010					2020-05-24	
J	Pang, CY; Hu, W; Hu, BQ; Shi, Y; Vanderburg, CR; Rogers, JT; Huang, XD				Pang, Chao-Yang; Hu, Wei; Hu, Ben-Qiong; Shi, Ying; Vanderburg, Charles R.; Rogers, Jack T.; Huang, Xudong			A Special Local Clustering Algorithm for Identifying the Genes Associated With Alzheimer's Disease	IEEE TRANSACTIONS ON NANOBIOSCIENCE			English	Article						Algorithm; Alzheimer's disease (AD); compact class; local clustering (LC) feature; special local clustering (SLC)	VECTOR QUANTIZATION	Clustering is the grouping of similar objects into a class. Local clustering feature refers to the phenomenon whereby one group of data is separated from another, and the data from these different groups are clustered locally. A compact class is defined as one cluster in which all similar elements cluster tightly within the cluster. Herein, the essence of the local clustering feature, revealed by mathematical manipulation, results in a novel clustering algorithm termed as the special local clustering (SLC) algorithm that was used to process gene microarray data related to Alzheimer's disease (AD). SLC algorithm was able to group together genes with similar expression patterns and identify significantly varied gene expression values as isolated points. If a gene belongs to a compact class in control data and appears as an isolated point in incipient, moderate and/or severe AD gene microarray data, this gene is possibly associated with AD. Application of a clustering algorithm in disease-associated gene identification such as in AD is rarely reported.	[Huang, Xudong] Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Div Nucl Med & Mol Imaging,Conjugate, Boston, MA 02115 USA; [Pang, Chao-Yang] Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Conjugate & Med Chem Lab,Biomed Infor, Boston, MA 02115 USA; [Pang, Chao-Yang] Sichuan Normal Univ, Coll Math & Software Sci, Key Software Lab, Chengdu 610066, Peoples R China; [Hu, Ben-Qiong] Chengdu Univ Technol, Coll Informat Management, Chengdu 610059, Peoples R China; [Vanderburg, Charles R.] Massachusetts Gen Hosp, Dept Neurol, Boston, MA 02114 USA; [Vanderburg, Charles R.] Massachusetts Gen Hosp, Harvard NeuroDiscovery Ctr, Boston, MA 02114 USA; [Vanderburg, Charles R.; Rogers, Jack T.] Harvard Univ, Sch Med, Boston, MA 02114 USA; [Rogers, Jack T.] Massachusetts Gen Hosp, Dept Psychiat, Neurochem Lab, Boston, MA 02114 USA	Huang, XD (reprint author), Harvard Univ, Brigham & Womens Hosp, Sch Med, Dept Radiol,Div Nucl Med & Mol Imaging,Conjugate, Boston, MA 02115 USA.	cpang@bwh.harvard.edu; cyp_900@hotmail.com; bqh@msn.com; yshi@rics.bwh.harvard.edu; crvanderburg@partners.org; jtrogers@partners.org; xhuang3@partners.org	Huang, Xudong/D-9711-2018; Vanderburg, Charles/C-4516-2013	Huang, Xudong/0000-0002-4811-1901; Vanderburg, Charles/0000-0001-8979-5054; Rogers, Jack/0000-0003-1262-8578	National Institute of Health/National Institute on AgingUnited States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Aging (NIA) [5R21AG028850]; Alzheimer's AssociationAlzheimer's Association [IIRG07-60397]; Radiology Department, Brigham and Women's Hospital, Boston, MA	This work was supported by National Institute of Health/National Institute on Aging under Grant 5R21AG028850 and Alzheimer's Association under Grant IIRG07-60397, and by the Radiology Department, Brigham and Women's Hospital, Boston, MA. Asterisk indicates corresponding author.		21	10	10	0	1	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	1536-1241	1558-2639		IEEE T NANOBIOSCI	IEEE Trans. Nanobiosci.	MAR	2010	9	1					44	50		10.1109/TNB.2009.2037745			7	Biochemical Research Methods; Nanoscience & Nanotechnology	Biochemistry & Molecular Biology; Science & Technology - Other Topics	575UL	WOS:000276094400006	20089478	Green Accepted			2020-05-24	
J	Lin, DM; Kwok, KW				Lin, Dunmin; Kwok, K. W.			Structure and electrical properties of Bi0.5Na0.5TiO3-Y0.5Na0.5TiO3-BaTiO3 lead-free piezoelectric ceramics	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS			English	Article							DEPOLARIZATION TEMPERATURE; DIELECTRIC-PROPERTIES	New (1 - x - y)Bi0.5Na0.5TiO3-xY(0.5)Na(0.5)TiO(3)-yBaTiO(3) lead-free ceramics have been prepared by a conventional ceramic fabrication technique, and their structure and electrical properties have been studied. A morphotropic phase boundary (MPB) of rhombohedral and tetragonal phases is formed at 0.04 < y < 0.10. As compared to pure Bi0.5Na0.5TiO3 ceramic, the partial substitutions of Y3+ for Bi3+ and Ba2+ for (Bi0.5Na0.5)(2+) in the A-sites of Bi0.5Na0.5TiO3 lower effectively the coercive field E (c) and increase the remanent polarization P (r) of the ceramics. Because of low E (c), large P (r) and the MPB, the ceramics with x = 0-0.02 and y = 0.06 exhibit the optimum piezoelectric properties: d (33) = 155-159 pC/N and k (p) = 28.8-36.7%. The temperature dependences of dielectric properties of the ceramics show relaxor-like behaviors. The ferroelectric properties at different temperature suggest that the ceramics may contain both the polar and non-polar regions near/above T (d).	[Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; [Lin, Dunmin] Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Chengdu 610066, Peoples R China; [Kwok, K. W.] Hong Kong Polytech Univ, Dept Appl Phys, Kowloon, Hong Kong, Peoples R China; [Kwok, K. W.] Hong Kong Polytech Univ, Mat Res Ctr, Kowloon, Hong Kong, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn	Lin, Dunmin/D-6765-2012; Kwok, KW/E-8963-2012	Lin, Dunmin/0000-0002-2245-6717; Kwok, KW/0000-0001-6742-4180	NSFCNational Natural Science Foundation of China [50572066]; Education Department of Sichuan Province [08ZA047]	This work was supported by the projects of NSFC (50572066) and the Education Department of Sichuan Province (08ZA047).		19	10	11	0	10	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0957-4522	1573-482X		J MATER SCI-MATER EL	J. Mater. Sci.-Mater. Electron.	MAR	2010	21	3					291	297		10.1007/s10854-009-9907-2			7	Engineering, Electrical & Electronic; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Engineering; Materials Science; Physics	554LJ	WOS:000274436200013					2020-05-24	
J	Ji, XL; Li, XQ				Ji, Xiaoling; Li, Xiaoqing			Effective radius of curvature of partially coherent Hermite-Gaussian beams propagating through atmospheric turbulence	JOURNAL OF OPTICS			English	Article						Wigner distribution function (WDF); effective radius of curvature; turbulence; partially coherent Hermite-Gaussian (HG) beam	FLAT-TOPPED BEAMS; DIRECTIONALITY	The closed-form expression for the effective radius of curvature of partially coherent Hermite-Gaussian (HG) beams propagating through atmospheric turbulence is derived by using the Wigner distribution function (WDF). It is shown that turbulence results in a decrease of the effective radius of curvature. However, the effective radius of curvature of partially coherent HG beams with smaller beam coherence parameters and larger beam order is less sensitive to turbulence. In addition, when the beam coherence parameter increases, the effective radius of curvature increases or decreases, depending on the strength of turbulence.	[Ji, Xiaoling; Li, Xiaoqing] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China	Ji, XL (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China.	jiXL100@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [60778048]	The authors are very grateful to the reviewers for valuable comments. This work was supported by the National Natural Science Foundation of China under grant 60778048.		24	21	27	1	4	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	2040-8978			J OPT-UK	J. Opt.	MAR	2010	12	3							035403	10.1088/2040-8978/12/3/035403			5	Optics	Optics	626CI	WOS:000279943100031					2020-05-24	
J	Pan, R; Zhao, W; Zhou, T; Zhang, AM				Pan, Rui; Zhao, Wei; Zhou, Tao; Zhang, Aiming			Effect of Alkyl Side Chain Length on the Properties of Polyetherimides from Molecular Simulation Combined with Experimental Results	JOURNAL OF POLYMER SCIENCE PART B-POLYMER PHYSICS			English	Article						molecular modeling; polyimide; structure-property relationship	FORCE-FIELD; POLYIMIDE; POLYMERS; POLYMERIZATION	Three polyetherimides (PEIs) with the same backbone of Ultem 100 but different lengths of the alkyl side chains were simulated by using molecular dynamics and molecular mechanics techniques to investigate the effect of side chain length on their properties and physical mechanism behind. Simulation results, which are consistent to the experimental data, show that PEI-5 with four methylene units in each alkyl side chain has higher T(g) (glass transition temperature) and higher tensile strength, but lower tensile elongation at break than those of PEI-6 with five and PEI-8 with seven methylene units in each alkyl side chain. However, unlike the traditional phenomena, conformational analysis provides that PEI-5 with the highest T(g) gives the highest flexibility to the polymer chain, whereas PEI-8 with the lowest T(g) imparts the lowest flexibility resulting from attachment of longer alkyl side chain increase the rigidity of backbone. From the calculated ratio of the accessible volume to the total volume for each system, the highest ratio of PEI-8 indicates that long alkyl side chains generate more free volume than short side chains, acting as an internal plasticizer in bulk structure. It is the internal plasticizing effect that is predominantly responsible for the abnormal properties, instead of the rigidity from side chains. (C) 2010 Wiley Periodicals, Inc. J Polym Sci Part B: Polym Phys 48: 595-599, 2010	[Pan, Rui] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610000, Peoples R China; [Zhao, Wei] Univ Akron, Coll Polymer Sci & Engn, Akron, OH 44325 USA; [Zhou, Tao; Zhang, Aiming] Sichuan Univ, Coll Polymer Sci & Engn, State Key Lab Polymer Mat Engn, Chengdu 610041, Peoples R China	Pan, R (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610000, Peoples R China.	newsolon@tom.com			Sichuan Educational Office Foundation [08ZB024]	This work was supported by the Sichuan Educational Office Foundation (Project No. 08ZB024).		17	8	8	1	19	JOHN WILEY & SONS INC	HOBOKEN	111 RIVER ST, HOBOKEN, NJ 07030 USA	0887-6266			J POLYM SCI POL PHYS	J. Polym. Sci. Pt. B-Polym. Phys.	MAR 1	2010	48	5					595	599		10.1002/polb.21927			5	Polymer Science	Polymer Science	560XR	WOS:000274939000013					2020-05-24	
J	Lin, DM; Kwok, KW				Lin, Dunmin; Kwok, Kin Wing			Structure, Ferroelectric, and Piezoelectric Properties of (Bi0.5Na0.5)(1-x-y-z)(Bi0.5K0.5)(x)BaySrzTiO3 Lead-Free Ceramics	JOURNAL OF THE AMERICAN CERAMIC SOCIETY			English	Article							DIELECTRIC-PROPERTIES; TRANSITION; BEHAVIOR	New lead-free (Bi0.5Na0.5)(1-x-y-z)(Bi0.5K0.5)(x)BaySrzTiO3 ceramics have been prepared by an ordinary sintering technique and their structure, ferroelectric, and piezoelectric properties have been studied. X-ray diffraction patterns reveal that a morphotropic phase boundary (MPB) of rhombohedral and tetragonal phases is formed at 0.10 < x < 0.20, 0 < y < 0.04, and 0.01 < z < 0.03. After the partial substitutions of (Bi0.5K0.5)2+, Ba2+, and Sr2+ for the A site (Bi0.5Na0.5)2+ ions of Bi0.5Na0.5TiO3, the coercive field E-c decreases greatly and the remnent polarization P-r increases significantly. Because of the MPB, lower E-c and higher P-r, the piezoelectricity of the ceramics is greatly improved. For the ceramics with x=0.15, y=0.02, and z=0.015, the piezoelectric properties become optimum, giving d(33)=203 pC/N, k(p)=31.4%, and k(t)=46.7%. The depolarization temperature T-d reaches a minimum value at the MPB. Our results also suggest that the ceramics may contain both the polar and nonpolar regions near T-d, which causes the polarization hysteresis loop to become deformed and the ceramics to become depolarized.	[Lin, Dunmin] Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China; [Kwok, Kin Wing] Hong Kong Polytech Univ, Dept Appl Phys & Mat, Res Ctr, Kowloon, Hong Kong, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Visual Comp & Virtual Real Key Lab Sichuan Prov, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@yahoo.com.cn	Lin, Dunmin/D-6765-2012; Kwok, KW/E-8963-2012	Lin, Dunmin/0000-0002-2245-6717; Kwok, KW/0000-0001-6742-4180	Projects of Education Department of Sichuan Province [08ZA047]; Science and Technology Bureau of Sichuan Province [09ZQ026-059]	This work was supported by the Projects of Education Department of Sichuan Province (08ZA047), and Science and Technology Bureau of Sichuan Province (09ZQ026-059).		28	18	24	0	13	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0002-7820	1551-2916		J AM CERAM SOC	J. Am. Ceram. Soc.	MAR	2010	93	3					806	813		10.1111/j.1551-2916.2009.03473.x			8	Materials Science, Ceramics	Materials Science	561BR	WOS:000274950900039					2020-05-24	
J	Xiong, M; Han, S; Chen, DJ; Lam, KY; Feng, S				Xiong, Ming; Han, Song; Chen, Deji; Lam, Kam-Yiu; Feng, Shan			DESH: overhead reduction algorithms for deferrable scheduling	REAL-TIME SYSTEMS			English	Article						Real-Time databases; Temporal validity constraint; Fixed priority scheduling; Deferrable scheduling	TIME; TRANSACTIONS; CONSTRAINTS; PERIODS	Although the deferrable scheduling algorithm for fixed priority transactions (DS-FP) has been shown to be a very effective approach for minimizing real-time update transaction workload, it suffers from its on-line scheduling overhead. In this work, we propose two extensions of DS-FP to minimize the on-line scheduling overhead. The proposed algorithms produce a hyperperiod from DS-FP so that the schedule generated by repeating the hyperperiod infinitely satisfies the temporal validity constraint of the real-time data. The first algorithm, named DEferrable Scheduling with Hyperperiod by Schedule Construction (DESH-SC), searches the DS-FP schedule for a hyperperiod. The second algorithm, named DEferrable Scheduling with Hyperperiod by Schedule Adjustment (DESH-SA), adjusts the DS-FP schedule in an interval to form a hyperperiod. Our experimental results demonstrate that while both DESH-SC and DESH-SA can reduce the scheduling overhead of DS-FP, DESH-SA outperforms DESH-SC by accommodating significantly more update transactions in the system. Moreover, DESH-SA can also achieve near-optimal update workload.	[Han, Song] Univ Texas Austin, Dept Comp Sci, Austin, TX 78712 USA; [Xiong, Ming] Bell Labs, Murray Hill, NJ 08807 USA; [Chen, Deji] Emerson Proc Management, Austin, TX 78759 USA; [Lam, Kam-Yiu] City Univ Hong Kong, Dept Comp Sci, Kowloon, Hong Kong, Peoples R China; [Feng, Shan] Sichuan Normal Univ, Math & Software Sci Coll, Chengdu 610068, Sichuan, Peoples R China	Han, S (reprint author), Univ Texas Austin, Dept Comp Sci, 1 Univ Stn C0500,Taylor Hall 2-124, Austin, TX 78712 USA.	xiong@research.bell-labs.com; shan@cs.utexas.edu; Deji.Chen@EmersonProcess.com; cskylam@cityu.edu.hk; fengs@sicnu.edu.cn	Lam, Alfred/C-1652-2008	Lam, Alfred/0000-0003-2771-564X; Lam, Kam-Yiu/0000-0003-0673-3566				23	7	11	0	1	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0922-6443	1573-1383		REAL-TIME SYST	Real-Time Syst.	MAR	2010	44	1-3					1	25		10.1007/s11241-009-9087-4			25	Computer Science, Theory & Methods	Computer Science	557GL	WOS:000274657500001					2020-05-24	
J	Xu, L; Li, BJ; Wu, ZH; Lu, XY; Guan, BT; Wang, BQ; Zhao, KQ; Shi, ZJ				Xu, Li; Li, Bi-Jie; Wu, Zhen-Hua; Lu, Xing-Yu; Guan, Bing-Tao; Wang, Bi-Qin; Zhao, Ke-Qing; Shi, Zhang-Jie			Nickel-Catalyzed Efficient and Practical Suzuki-Miyaura Coupling of Alkenyl and Aryl Carbamates with Aryl Boroxines	ORGANIC LETTERS			English	Article							O BOND ACTIVATION; GRIGNARD-REAGENTS; CROSS-COUPLINGS; CARBON-OXYGEN; ETHERS; COMPLEXES; CHLORIDES; FUNCTIONALIZATION; ARENESULFONATES; AMINATION	Suzuki-Miyaura coupling of unactivated alkenyl carbamates is described to construct polysubstituted olefins. The developed process is also suitable for heteroaromatic and even electron-rich aromatic carbamates.	[Xu, Li; Li, Bi-Jie; Wu, Zhen-Hua; Lu, Xing-Yu; Guan, Bing-Tao; Shi, Zhang-Jie] Peking Univ, BNLMS, Key Lab Bioorgan Chem & Mol Engn, Minist Educ,Coll Chem, Chengdu, Sichuan, Peoples R China; [Xu, Li; Li, Bi-Jie; Wu, Zhen-Hua; Lu, Xing-Yu; Guan, Bing-Tao; Shi, Zhang-Jie] Peking Univ, Green Chem Ctr, Chengdu, Sichuan, Peoples R China; [Xu, Li; Wang, Bi-Qin; Zhao, Ke-Qing] Sichuan Normal Univ, Dept Chem, Chengdu 610066, Sichuan, Peoples R China; [Shi, Zhang-Jie] Chinese Acad Sci, State Key Lab Organometall Chem, Shanghai, Peoples R China	Li, BJ (reprint author), Peking Univ, BNLMS, Key Lab Bioorgan Chem & Mol Engn, Minist Educ,Coll Chem, Chengdu, Sichuan, Peoples R China.	libi@pku.edu.cn; zshi@pku.edu.cn	Shi, Zhang-Jie/A-9756-2015; Wu, Zhenhua/A-7017-2017; Li, Bi-Jie/P-4652-2015	Wu, Zhenhua/0000-0003-3928-1578; Li, Bi-Jie/0000-0001-8528-8514; Zhao, Ke-Qing/0000-0001-5703-3768	NSFCNational Natural Science Foundation of China [20872104, 20832002, 20925207, 20821062]; MOST of ChinaMinistry of Science and Technology, China [2009CB825300]; Fok Ying Tung Education FoundationFok Ying Tung Education Foundation	Support of this work by the grant from NSFC (No. 20872104, 20832002, 20925207, and 20821062) and the "973" program from MOST of China (2009CB825300) and Fok Ying Tung Education Foundation is gratefully acknowledged.		50	122	123	3	68	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1523-7060	1523-7052		ORG LETT	Org. Lett.	FEB 19	2010	12	4					884	887		10.1021/ol9029534			4	Chemistry, Organic	Chemistry	554WI	WOS:000274465900060	20099867				2020-05-24	
J	Li, X; Ji, X; Eyyuboglu, HT; Baykal, Y				Li, X.; Ji, X.; Eyyuboglu, H. T.; Baykal, Y.			Turbulence distance of radial Gaussian Schell-model array beams	APPLIED PHYSICS B-LASERS AND OPTICS			English	Article							PARTIALLY COHERENT BEAMS; ATMOSPHERIC-TURBULENCE; PROPAGATION CHARACTERISTICS; LASER	The effect of turbulence on the spreading of radial Gaussian Schell-model (GSM) array beams is studied quantitatively by examining the mean-squared beam width. The analytical expression for the turbulence distance z (T) of radial GSM array beams is derived by using the integral transform technique, which indicates within what ranges radial GSM array beams will be less affected by turbulence. It is shown that the effect of turbulence on the spreading of radial GSM array beams can be reduced by choosing the suitable array beam parameters and the type of the beam superposition. In addition, a comparison with the previous work is also made.	[Li, X.; Ji, X.] Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China; [Eyyuboglu, H. T.; Baykal, Y.] Cankaya Univ, Dept Elect & Commun Engn, TR-06530 Ankara, Turkey	Ji, X (reprint author), Sichuan Normal Univ, Dept Phys, Chengdu 610068, Peoples R China.	jiXL100@163.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [60778048]	Xiaoqing Li and Xiaoling Ji acknowledge the support provided by the National Natural Science Foundation of China under grant 60778048.		20	30	34	0	6	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	0946-2171	1432-0649		APPL PHYS B-LASERS O	Appl. Phys. B-Lasers Opt.	FEB	2010	98	2-3					557	565		10.1007/s00340-009-3825-0			9	Optics; Physics, Applied	Optics; Physics	540CC	WOS:000273307300049					2020-05-24	
